Activity ID,Activity Date,Activity Type,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Max Heart Rate,Average Heart Rate,Calories,Relative Effort,Grade Adjusted Distance
4101156908,"Sep 23, 2020, 11:37:20 AM",Run,1849,6.9,175,39,1845,6906.200195,8.399999619,3.743197918,149.5231781,147.8231812,234.8999939,288.3999939,29.10000038,0.024615563,,149.7965393,456,39,7261.899902
4109941458,"Sep 25, 2020, 11:51:11 AM",Run,1872,6.91,175,48,1867,6914,8.399999619,3.703267336,149.0301056,147.6301117,234.8999939,288.3999939,30.70000076,0.020248771,,153.2467041,457,48,7271.600098
4116098280,"Sep 26, 2020, 2:18:59 PM",Run,2906,11.34,178,90,2847,11341.7998,8.5,3.983772278,89.2671814,81.66718292,252.1000061,285.7000122,15.80000019,0.067008764,,158.4037933,752,90,11489.7002
4120014979,"Sep 27, 2020, 2:23:31 PM",Run,2180,8.15,178,51,2180,8151,8.399999619,3.738990784,155.2826843,152.6826935,234.8999939,288.3999939,24.60000038,0.031897925,,151.6708679,546,51,8545
4132352118,"Sep 30, 2020, 11:30:07 AM",Run,1816,6.88,183,51,1816,6880.799805,8.699999809,3.788986683,149.0241699,147.0241699,234.8999939,288.3999939,24.20000076,0.029066388,,155.6496277,458,51,7244.5
4139082672,"Oct 1, 2020, 9:31:11 PM",Run,1734,6.91,176,47,1734,6915.600098,8.5,3.988235235,111.0595398,110.4595413,234.8999939,288.3999939,15.89999962,0.008676037,,155.0292358,457,47,7133.100098
4141092647,"Oct 2, 2020, 11:37:31 AM",Run,1828,6.91,175,49,1818,6912.5,9.399999619,3.802255154,148.3975983,148.3975983,234.8999939,288.3999939,28.29999924,0,,154.1155701,457,49,7267.200195
4145449846,"Oct 3, 2020, 1:28:01 PM",Run,1275,4.84,178,26,1267,4845,7.5,3.823993683,64.73256683,63.33256912,262,291.2999878,17.70000076,0.028895769,,148.5922546,322,26,4977.700195
4150701599,"Oct 4, 2020, 2:00:17 PM",Run,2430,9.29,178,47,2386,9296.400391,7.599999905,3.896228075,153.4578247,151.6578217,234.8999939,282,23.60000038,0.019362334,,148.1089783,615,47,9675.599609
4160587653,"Oct 6, 2020, 8:51:49 PM",Run,1720,6.61,176,44,1720,6613.399902,8.5,3.845000029,123.8469849,121.9469833,233.6999969,288.3999939,20.20000076,0.028729549,,152.9340363,435,44,6891.200195
4162955825,"Oct 7, 2020, 11:49:02 AM",Run,1864,6.91,173,51,1856,6918,11,3.727370739,149.8653717,147.5653839,234.8999939,288.3999939,30.10000038,0.033246603,,154.7017059,460,51,7283.5
4176276473,"Oct 10, 2020, 1:17:47 PM",Run,2526,9.66,174,67,2523,9664.799805,11.5,3.830677748,176.5178375,178.9178467,234.8999939,288.3999939,26.39999962,-0.024832381,,154.1342773,638,67,10095.7998
4184825097,"Oct 11, 2020, 1:26:29 PM",Run,941,3.42,167,15,938,3421.399902,8.399999619,3.64754796,77.64968109,77.64968109,238.1999969,288.3999939,23.79999924,0,,144.6091461,227,15,3627.699951
4184969404,"Oct 12, 2020, 11:47:25 AM",Run,1835,6.93,179,56,1831,6937.899902,7.300000191,3.789131641,149.3088531,147.9088593,234.8999939,288.3999939,27.10000038,0.020179017,,157.3731995,461,56,7296.100098
4191353268,"Oct 13, 2020, 8:47:02 PM",Run,2061,8.16,175,57,2040,8162.799805,8.399999619,4.001372337,152.896286,151.596283,234.8999939,288.3999939,18.79999924,0.015925908,,155.3543091,540,57,8511.599609
4200060601,"Oct 15, 2020, 9:37:05 PM",Run,1208,4.88,175,29,1182,4880.899902,8.399999619,4.129356861,64.88352966,63.08353043,261.8999939,291.2999878,14.89999962,0.036878444,,152.8278046,322,29,5009.299805
4206701330,"Oct 17, 2020, 1:40:22 PM",Run,2539,9.69,177,65,2515,9689.599609,8.199999809,3.852723598,176.0639954,174.9640045,234.8999939,288.3999939,26,0.011352378,,153.5037537,645,65,10108.2998
4215507410,"Oct 19, 2020, 11:43:04 AM",Run,1807,6.87,182,44,1804,6869.299805,9.100000381,3.807816029,149.3242493,146.7242432,234.8999939,288.3999939,21.5,0.037849564,,152.4758606,452,44,7237.700195
4224037018,"Oct 21, 2020, 11:47:56 AM",Run,1800,6.93,173,39,1797,6937.899902,9.5,3.860823631,149.4320984,146.7320862,234.8999939,288.3999939,27.5,0.038916674,,150.2263489,455,39,7293.700195
4232536920,"Oct 23, 2020, 11:43:28 AM",Run,1806,6.85,170,35,1803,6854.5,10.5,3.801719427,148.996994,147.496994,234.8999939,288.3999939,22.39999962,0.021883434,,147.6044159,456,35,7206.200195
4236702870,"Oct 24, 2020, 12:14:31 PM",Run,1905,6.51,188,52,1671,6512.700195,8,3.897486448,116.2981262,113.9981308,236.3000031,288.7999878,23.60000038,0.035315614,,157.3211823,428,52,6755.700195
4242472243,"Oct 25, 2020, 2:40:30 PM",Run,2512,9.68,181,71,2484,9687.599609,8.699999809,3.900000095,169.4293213,169.0293274,233.6000061,288.7999878,20.70000076,0.00412899,,155.6530609,632,71,10084.2002
4251736039,"Oct 27, 2020, 8:34:13 PM",Run,1747,6.88,173,46,1747,6882.399902,8.600000381,3.939553499,113.2416611,111.3416672,236.3000031,288.7999878,20.20000076,0.027606649,,154.3323364,453,46,7108.200195
4262160985,"Oct 30, 2020, 12:49:30 PM",Run,1837,7.02,173,50,1837,7024.399902,8,3.823843241,141.5001526,140.0001526,236.3000031,288.7999878,22.39999962,0.021354137,,154.0056915,467,50,7350.700195
4267128522,"Oct 31, 2020, 2:46:36 PM",Run,2453,9.67,174,59,2432,9675.200195,9.300000191,3.978289366,169.0179749,168.8179779,236.3000031,288.7999878,23.10000038,0.002067141,,151.9866486,637,59,10068.59961
4271899338,"Nov 1, 2020, 2:22:47 PM",Run,1675,6.68,179,56,1672,6685.200195,9.300000191,3.998325348,115.9402771,115.5402832,236.3000031,288.7999878,19.5,0.005983366,,159.2197723,436,56,6946.700195
4282495925,"Nov 3, 2020, 9:25:06 PM",Run,1914,7.58,177,56,1886,7583.100098,7.900000095,4.020731926,169.3169098,167.7169037,236.3000031,288.7999878,28.60000038,0.021099551,,156.7470551,497,56,8015.899902
4296778046,"Nov 6, 2020, 12:41:58 PM",Run,1767,6.83,186,59,1767,6834.5,10,3.867855072,139.5343628,137.9343719,236.3000031,288.7999878,23.89999962,0.023410637,,159.0076141,453,59,7158.100098
4304467604,"Nov 7, 2020, 3:22:49 PM",Run,2564,10.06,176,76,2518,10067.2002,8.300000191,3.998093843,73.20934296,79.00933838,252.1999969,286.1000061,25.29999924,-0.05761284,,157.6822815,665,76,10197
4308482018,"Nov 8, 2020, 2:38:57 PM",Run,2116,8.22,181,61,2111,8222.599609,9.199999809,3.895120859,152.4790192,150.6790161,236.3000031,288.7999878,37.79999924,0.021890886,,155.7588959,545,61,8587.200195
4319717467,"Nov 10, 2020, 9:50:14 PM",Run,1808,6.87,178,52,1764,6873.299805,8.399999619,3.896428585,139.5323639,137.6323547,236.3000031,288.7999878,22,0.027643198,,156.2796173,452,52,7201.799805
4329709886,"Nov 12, 2020, 10:01:20 PM",Run,2112,8.06,176,53,2038,8063.299805,8.199999809,3.956476927,137.0323334,135.9323273,239.3999939,281.5,22.60000038,0.013642057,,153.0266724,532,53,8330.099609
4337644339,"Nov 14, 2020, 3:26:20 PM",Run,2683,10.44,175,77,2514,10448.7998,8.399999619,4.156245232,59.85927963,67.75927734,252.1999969,286.1000061,17.60000038,-0.075606771,,157.5739594,682,77,10548.7002
4342617817,"Nov 15, 2020, 3:22:02 PM",Run,2050,8.12,172,56,2050,8125.100098,9.199999809,3.963463306,149.9928741,148.392868,236.3000031,288.7999878,22.79999924,0.019692065,,154.8513336,533,56,8474.200195
4355421931,"Nov 18, 2020, 12:42:06 PM",Run,1814,6.89,184,45,1805,6898,7.199999809,3.821606636,139.1253815,137.3253784,236.3000031,288.7999878,15.39999962,0.02609452,,153.5662842,458,45,7209.399902
4364418242,"Nov 20, 2020, 12:46:18 PM",Run,1831,6.89,178,55,1805,6897,10.39999962,3.821052551,140.2427979,139.0427856,236.3000031,288.7999878,23.20000076,0.01739887,,157.2843781,455,55,7215
4370579853,"Nov 21, 2020, 3:16:35 PM",Run,2479,9.96,178,78,2424,9964.700195,9.100000381,4.110849857,81.70711517,86.40711975,252.1999969,286.1000061,21.60000038,-0.047166497,,158.9418335,655,78,10113.7002
4375535084,"Nov 22, 2020, 2:28:44 PM",Run,2300,8.86,182,54,2243,8867.900391,9.699999809,3.953588963,128.7417603,128.3417664,239.8000031,281.5,21.89999962,0.004510651,,151.7744141,583,54,9148.5
4390374204,"Nov 25, 2020, 1:01:09 PM",Run,1806,6.88,167,25,1789,6883.700195,10.89999962,3.847792149,139.4852142,139.2852173,236.3000031,288.7999878,18.5,0.002905414,,141.7583618,457,25,7209.899902
4393073153,"Nov 26, 2020, 1:06:55 PM",Run,2533,9.66,173,62,2510,9666.599609,8.399999619,3.851235151,168.701416,168.6014252,236.3000031,288.7999878,23,0.00103449,,152.772995,640,62,10054.2998
4402670709,"Nov 28, 2020, 2:49:18 PM",Run,2483,9.7,177,59,2483,9699.400391,8,3.906322956,171.5160828,171.2160797,233.6000061,288.7999878,22,0.003092975,,150.0855103,641,59,10104
4408308754,"Nov 29, 2020, 3:10:19 PM",Run,2440,9.68,180,63,2440,9681.400391,8.199999809,3.967786789,165.8063812,165.5063782,236.3000031,288.7999878,25.29999924,0.003098725,,152.9557037,632,63,10063.2998
4420286153,"Dec 2, 2020, 12:41:21 PM",Run,1782,6.84,172,50,1782,6848.899902,8.5,3.843378305,139.9230042,138.1230011,236.3000031,288.7999878,20.60000038,0.026281593,,154.6214905,457,50,7169.200195
4428405116,"Dec 4, 2020, 12:30:06 PM",Run,1820,6.91,179,41,1817,6916.200195,8.100000381,3.806384087,139.8702393,134.9702301,236.3000031,288.7999878,23.79999924,0.070848152,,150.0626068,458,41,7242.299805
4434040385,"Dec 5, 2020, 3:33:34 PM",Run,2383,9.73,178,69,2326,9737.200195,7.599999905,4.18624258,68.06156158,72.26155853,252.1999969,286.1000061,12.30000019,-0.043133549,,156.597168,637,69,9858.799805
4438326692,"Dec 6, 2020, 2:59:56 PM",Run,2441,9.69,175,38,2441,9698.5,8.300000191,3.973166704,168.6984406,167.6984406,236.3000031,288.7999878,23.89999962,0.010310872,,140.193222,638,38,10089.2002
4452085962,"Dec 9, 2020, 9:37:53 PM",Run,1755,6.85,171,37,1755,6857.799805,10.69999981,3.90757823,138.8466949,137.646698,236.3000031,288.7999878,20.20000076,0.017498324,,149.5126038,452,37,7180.700195
4458221604,"Dec 11, 2020, 1:10:30 PM",Run,1785,6.9,179,51,1771,6902.299805,8,3.897402525,139.7692566,138.1692657,236.3000031,288.7999878,20.89999962,0.023180678,,155.7301331,461,51,7225.799805
4463081615,"Dec 12, 2020, 3:08:02 PM",Run,2451,9.67,179,69,2451,9670.700195,8.899999619,3.9456141,165.5006714,165.9006653,233.6000061,288.7999878,22.70000076,-0.004136205,,155.1495667,635,69,10049.40039
4468074822,"Dec 13, 2020, 3:25:04 PM",Run,2562,9.66,183,69,2487,9668.299805,8.600000381,3.887535095,164.5595551,164.959549,236.3000031,288.7999878,25.5,-0.004137232,,154.8413239,642,69,10050.7998
4475019634,"Dec 15, 2020, 12:53:31 PM",Run,1782,6.85,179,47,1782,6849.700195,9.100000381,3.843827248,138.6990967,136.9990997,236.3000031,288.7999878,26.29999924,0.024818605,,153.7203217,456,47,7173.299805
4485002005,"Dec 17, 2020, 9:56:05 PM",Run,1191,4.87,182,33,1159,4871.600098,8.600000381,4.203278542,61.02433014,60.7243309,262.2000122,291.3999939,14.30000019,0.006158141,,155.8807831,321,33,4982.200195
4491662850,"Dec 19, 2020, 2:46:37 PM",Run,2497,9.68,181,51,2449,9685.799805,9,3.955002069,166.4859772,167.085968,236.3000031,288.7999878,21.60000038,-0.006194635,,148.4367828,640,51,10058.90039
4497701686,"Dec 20, 2020, 7:03:22 PM",Run,1756,6.9,178,43,1721,6905,9.300000191,4.012202263,114.0673447,112.3673477,236.3000031,288.7999878,14,0.02461984,,151.9480438,455,43,7122.200195
4509964505,"Dec 23, 2020, 9:43:23 PM",Run,1738,6.88,185,56,1715,6884.700195,8.300000191,4.01440239,140.0648651,138.5648651,236.3000031,288.7999878,20,0.021787442,,158.6682739,451,56,7205.799805
4516568793,"Dec 25, 2020, 4:54:41 PM",Run,2010,8.06,184,63,2010,8068,10,4.013930321,149.889328,148.7893219,236.3000031,288.7999878,20.20000076,0.01363411,,157.8172302,532,63,8418.900391
4521008085,"Dec 26, 2020, 4:59:00 PM",Run,2437,9.69,176,53,2429,9689.099609,9.399999619,3.988925457,168.8804474,167.3804474,236.3000031,288.7999878,18.29999924,0.015481314,,149.3955383,641,53,10088.7998
4525888380,"Dec 27, 2020, 4:29:23 PM",Run,1731,6.86,173,43,1722,6861.600098,8.399999619,3.98466897,139.3693237,137.9693146,236.3000031,288.7999878,26.29999924,0.020403404,,152.7286224,447,43,7179.399902
4536503235,"Dec 29, 2020, 9:47:05 PM",Run,1723,6.93,172,45,1709,6936.700195,8.199999809,4.058923244,139.9440308,138.6440277,236.3000031,288.7999878,22.39999962,0.0187409,,153.8097839,450,45,7248.200195
4551130407,"Jan 1, 2021, 9:35:48 PM",Run,1733,6.96,173,43,1733,6961.100098,9,4.016791821,140.3527222,139.4527283,236.3000031,288.7999878,24.10000038,0.012928991,,152.4909821,452,43,7281
4555875837,"Jan 2, 2021, 3:37:26 PM",Run,2399,9.67,172,30,2350,9676.099609,8.100000381,4.117489338,72.49346161,79.69345856,252.1999969,286.1000061,14,-0.074410148,,137.3740692,638,30,9793.299805
4561599932,"Jan 3, 2021, 3:38:59 PM",Run,2450,9.66,179,57,2420,9668.099609,8.300000191,3.995082617,168.4981537,168.4981537,236.3000031,288.7999878,22.89999962,0,,151.5451355,633,57,10065.40039
4573505918,"Jan 5, 2021, 9:27:19 PM",Run,1715,6.91,169,18,1697,6914.899902,9.300000191,4.074779034,139.2258453,138.4258423,236.3000031,288.7999878,22.29999924,0.01156922,,134.3542786,451,18,7228.700195
4576576468,"Jan 6, 2021, 12:40:35 PM",Run,1191,4.89,185,37,1191,4893.100098,8.800000191,4.10839653,61.25298309,61.35298157,261.8999939,291.3999939,14.39999962,-0.002043694,,157.8781281,317,37,5001.200195
4581702053,"Jan 7, 2021, 12:42:54 PM",Run,1227,4.87,172,36,1222,4878.799805,8.5,3.992471457,61.02011871,60.52011871,262,291.3999939,13.39999962,0.010248422,,156.0239716,320,36,4990.100098
4593394125,"Jan 9, 2021, 4:16:12 PM",Run,1816,7.26,185,59,1798,7261.200195,7.5,4.038487434,118.4315414,119.831543,256.3999939,291.3999939,14.10000038,-0.01928056,,159.2346191,482,59,7509.399902
4601759333,"Jan 10, 2021, 3:20:30 PM",Run,2425,9.86,181,69,2367,9859.599609,8.699999809,4.165441513,77.69696045,87.59696198,252.1999969,286.1000061,16.89999962,-0.100409754,,156.2778931,652,69,9985.299805
4611301247,"Jan 12, 2021, 9:48:23 PM",Run,1158,4.85,169,25,1151,4851.399902,8,4.214943409,59.83395004,61.33395004,262.1000061,291.3999939,13.10000038,-0.030918909,,150.1744232,315,25,4955.299805
4621500532,"Jan 14, 2021, 9:32:09 PM",Run,1712,6.92,170,30,1670,6921.899902,8.300000191,4.144850254,114.1693726,113.269371,236.3000031,288.7999878,23,0.01300221,,143.3310547,450,30,7139.299805
4630212336,"Jan 16, 2021, 2:49:39 PM",Run,2472,9.66,175,56,2413,9666.200195,7.699999809,4.005884647,168.1499329,168.1499329,236.3000031,288.7999878,24.5,0,,150.7528229,642,56,10044.40039
4636749749,"Jan 17, 2021, 2:53:55 PM",Run,2411,9.66,177,43,2411,9663.900391,8.399999619,4.008254051,167.1255798,167.7255707,233.6000061,288.7999878,21,-0.006208674,,145.3564911,637,43,10055.40039
4643693700,"Jan 18, 2021, 9:32:37 PM",Run,1269,5.08,184,38,1269,5082.600098,9.399999619,4.005200863,87.34622955,86.1462326,236.5,288.7999878,21.10000038,0.023609964,,157.2334747,335,38,5300.299805
4659406800,"Jan 21, 2021, 9:39:07 PM",Run,1201,4.85,174,24,1178,4850.299805,7.199999809,4.117402554,60.30423355,59.70423126,262.3999939,291.3999939,14.60000038,0.012370368,,147.7966614,322,24,4964.399902
4668949380,"Jan 23, 2021, 3:47:23 PM",Run,2420,9.91,170,57,2320,9917,8.199999809,4.274569035,69.38555145,73.98554993,252.1999969,286.1000061,14.39999962,-0.046384994,,152.2272186,654,57,10027.2998
4676910540,"Jan 24, 2021, 3:22:48 PM",Run,2268,8.9,179,35,2215,8903.400391,8.199999809,4.019593716,152.9782104,151.7782135,239.8000031,281.5,26,0.013477997,,144.4883118,591,35,9240.099609
4686584632,"Jan 26, 2021, 9:29:36 PM",Run,1237,5.04,167,24,1237,5046.399902,9.600000381,4.079547405,87.34404755,86.1440506,236.5,288.7999878,12.60000038,0.023779327,,147.6717529,331,24,5230.799805
4697193398,"Jan 28, 2021, 9:52:08 PM",Run,1169,4.84,176,33,1166,4848.399902,9.300000191,4.158147335,60.80602264,60.80602264,262.2999878,291.3999939,14.89999962,0,,155.2257996,316,33,4955.299805
4706155681,"Jan 30, 2021, 3:47:14 PM",Run,2455,10.54,185,50,2419,10540.2998,8.300000191,4.357296467,64.00429535,73.70429993,252.1999969,286.1000061,13.10000038,-0.092027739,,146.4486542,692,50,10629
4714065550,"Jan 31, 2021, 8:44:42 PM",Run,1630,6.44,178,37,1625,6448.5,8,3.968307734,127.8963776,128.8963776,236.3000031,288.7999878,23.5,-0.015507482,,151.2533722,428,37,6736
4724509532,"Feb 2, 2021, 9:26:34 PM",Run,1679,6.44,180,48,1613,6446.700195,10.69999981,3.996714115,127.8109665,127.8109665,236.3000031,288.7999878,20.60000038,0,,156.3838654,426,48,6731.299805
4745804887,"Feb 6, 2021, 3:33:28 PM",Run,2438,10.16,174,37,2380,10165.7002,8.800000191,4.2713027,63.8181076,70.71810913,252.1999969,286.1000061,13.30000019,-0.067875303,,142.7731171,671,37,10269.2998
4751025427,"Feb 7, 2021, 3:01:40 PM",Run,2579,8.14,181,33,2021,8145.700195,10.89999962,4.030529499,150.3513031,149.1513062,236.3000031,288.7999878,21.89999962,0.014731699,,144.3652191,533,33,8484.299805
4762434340,"Feb 9, 2021, 9:34:58 PM",Run,1738,6.83,182,49,1684,6829.299805,12.19999981,4.055403709,113.1810074,112.4810104,236.3000031,288.7999878,14.60000038,0.010249953,,155.8584747,443,49,7052.100098
4767743811,"Feb 10, 2021, 9:56:57 PM",Run,1264,4.84,182,38,1234,4841.200195,8.600000381,3.923176765,95.96297455,96.2629776,253.6000061,281.3999939,15.80000019,-0.006196811,,157.6255341,318,38,5065.399902
4786853411,"Feb 14, 2021, 2:46:21 PM",Run,2238,8.94,186,72,2202,8940.099609,8,4.059990883,153.8271637,152.9271698,239.8000031,281.5,20.39999962,0.010067002,,159.2912903,591,72,9277.799805
4798824733,"Feb 16, 2021, 9:33:13 PM",Run,1733,6.89,188,76,1718,6892.299805,7.900000095,4.011816025,139.8069,138.2068939,236.3000031,288.7999878,22.39999962,0.023214312,,166.8878174,456,76,7211.100098
4819293305,"Feb 20, 2021, 3:28:53 PM",Run,2376,9.84,171,25,2329,9843,7.900000095,4.226277351,64.20600128,66.30599976,252.1999969,286.1000061,16.5,-0.021334959,,136.0232697,646,25,9964.900391
4826256223,"Feb 21, 2021, 3:39:36 PM",Run,2419,9.68,170,36,2397,9679,10.5,4.037964344,169.6481934,168.8481903,233.6000061,288.7999878,20.39999962,0.008265316,,143.1993103,627,36,10081.7998
4838355535,"Feb 23, 2021, 9:29:48 PM",Run,1703,6.93,172,45,1693,6934,9.199999809,4.095688343,113.9952087,113.2952042,236.3000031,288.7999878,19.60000038,0.010095183,,154.0148773,455,45,7146
4844546647,"Feb 24, 2021, 10:23:19 PM",Run,1273,5.04,168,31,1273,5039.700195,7.900000095,3.958915949,87.66001892,85.96002197,236.5,288.7999878,13.19999981,0.033732168,,150.4831238,335,31,5216
4860468925,"Feb 27, 2021, 4:21:22 PM",Run,2348,8.95,167,24,2246,8952.700195,8.5,3.986064196,153.4741974,151.3741913,239.8000031,281.5,19.10000038,0.023456611,,134.6038818,593,24,9289
4866931867,"Feb 28, 2021, 3:39:24 PM",Run,2458,9.66,178,64,2458,9665.200195,10.19999981,3.932139874,165.4625549,166.4625549,233.6000061,288.7999878,24.10000038,-0.010346398,,153.9961548,632,64,10053.09961
4891455485,"Mar 4, 2021, 9:42:50 PM",Run,1727,6.88,169,22,1723,6884.299805,8.100000381,3.995531082,139.3529358,138.2529297,236.3000031,288.7999878,20.39999962,0.015978385,,140.7849731,456,22,7195.700195
4901125461,"Mar 6, 2021, 3:32:29 PM",Run,2345,9.66,178,27,2294,9668.700195,7.900000095,4.21477747,62.57945251,66.77944946,252.1999969,286.1000061,20.20000076,-0.043439139,,136.3901978,637,27,9778.099609
4907926382,"Mar 7, 2021, 2:47:07 PM",Run,2436,9.7,171,28,2436,9706.599609,8.399999619,3.984647036,168.522522,167.322525,236.3000031,288.7999878,26.5,0.012362722,,137.1348724,640,28,10091.7998
4914674832,"Mar 8, 2021, 9:14:40 PM",Run,1701,6.45,172,40,1647,6450.200195,9.199999809,3.916332722,128.2543335,128.7543335,236.3000031,288.7999878,15.89999962,-0.007751698,,151.5369415,426,40,6729.700195
4926212714,"Mar 10, 2021, 9:44:51 PM",Run,1244,5.09,175,37,1244,5095,8.399999619,4.095659256,85.76864624,84.26864624,236.5,288.7999878,12.5,0.029440628,,156.6921844,332,37,5281.5
4940117872,"Mar 13, 2021, 2:56:21 PM",Run,2477,9.66,179,70,2474,9667.599609,8.5,3.907679796,177.6515198,178.4515228,236.3000031,288.7999878,21.20000076,-0.008275063,,155.9671936,635,70,10059.40039
4946137272,"Mar 14, 2021, 1:56:17 PM",Run,2475,9.68,167,34,2470,9682.799805,7.800000191,3.920161963,165.6391754,166.0391846,233.6000061,288.7999878,22.39999962,-0.004131036,,141.6382599,638,34,10075.2002
4974637469,"Mar 19, 2021, 8:46:46 PM",Run,1275,5.04,161,10,1258,5040.299805,8.699999809,4.006597996,86.08348083,83.58348083,236.5,288.7999878,12,0.049600221,,133.968338,332,10,5223.700195
4978765234,"Mar 20, 2021, 2:15:07 PM",Run,2050,8.05,161,16,2042,8057.5,10.39999962,3.945886374,157.1576538,157.8576508,236.3000031,288.7999878,32,-0.008687559,,134.6642609,533,16,8443.099609
4985427897,"Mar 21, 2021, 2:15:35 PM",Run,2522,9.67,183,31,2473,9670.900391,10,3.910594463,165.3041687,167.4041748,236.3000031,288.7999878,25.29999924,-0.021714628,,139.6115112,641,31,10038.2002
4998893540,"Mar 23, 2021, 8:51:13 PM",Run,1253,5.04,169,22,1253,5044.899902,7.699999809,4.026257038,87.9697876,86.4697876,236.5,288.7999878,17.10000038,0.029732998,,146.1600037,332,22,5222.100098
5020296655,"Mar 27, 2021, 2:20:35 PM",Run,2307,8.95,173,67,2227,8950.900391,8.600000381,4.019263744,56.70050049,58.80050278,252.1999969,286.1000061,21.20000076,-0.023461329,,157.0899048,594,67,9066.099609
5028468746,"Mar 28, 2021, 8:22:05 PM",Run,2298,8.96,173,41,2270,8965,7.800000191,3.949339151,153.1918793,151.4918671,239.8000031,281.5,17.10000038,0.018962633,,146.4623413,596,41,9290.5
5040211137,"Mar 30, 2021, 8:50:54 PM",Run,1241,4.86,169,26,1203,4860.5,8.5,4.040316105,60.80175018,60.10174942,262,291.3999939,17,0.01440181,,148.8979187,320,26,4973.200195
5052032729,"Apr 1, 2021, 8:34:25 PM",Run,1415,5.67,177,39,1406,5669.899902,10.30000019,4.032645702,102.9255829,103.525589,236.3000031,288.7999878,15,-0.010582197,,155.1443329,372,39,5873.700195
5062154346,"Apr 3, 2021, 2:21:55 PM",Run,2469,9.89,175,42,2400,9891.400391,9.100000381,4.121416569,65.35667419,64.45667267,252.1999969,286.1000061,16.70000076,0.009098813,,143.286026,651,42,10020
5068526009,"Apr 4, 2021, 1:39:49 PM",Run,2462,9.7,177,27,2462,9705.200195,8.100000381,3.941998482,167.86763,167.36763,233.6000061,288.7999878,19.29999924,0.005151877,,136.6414642,643,27,10091.2998
5087255795,"Apr 6, 2021, 8:26:17 PM",Run,1893,7.34,182,62,1864,7346,8.100000381,3.94098711,123.7372131,123.5372162,236.3000031,288.7999878,14.39999962,0.00272257,,159.3387909,482,62,7582.299805
5093177843,"Apr 8, 2021, 8:27:12 PM",Run,1231,4.98,173,34,1231,4985.200195,10.60000038,4.049715519,87.14137268,82.64137268,234.1000061,288.7999878,36.59999847,0.090267189,,154.1460266,323,34,5218.700195
5104612548,"Apr 10, 2021, 8:19:23 PM",Run,1271,5.02,184,34,1271,5028.700195,7.599999905,3.956490993,87.98758698,86.48758698,236.5,288.7999878,12.89999962,0.029828783,,153.5761566,331,34,5210.399902
5109965928,"Apr 11, 2021, 1:55:26 PM",Run,2473,9.68,165,27,2467,9682.799805,9.199999809,3.924929142,171.9640045,170.9640045,233.6000061,288.7999878,22.39999962,0.010327592,,138.0739746,642,27,10092.2002
5133813602,"Apr 15, 2021, 9:09:48 PM",Run,1876,7.43,178,50,1855,7431.399902,8.899999619,4.006145477,125.1632843,125.0632858,236.3000031,288.7999878,11.89999962,0.001345641,,153.839035,483,50,7669.100098
5169327871,"Apr 21, 2021, 9:22:46 PM",Run,1269,4.85,162,20,1269,4856.899902,6.900000095,3.827344418,90.02256775,93.12259674,316.8999939,344.5,15.80000019,-0.063826717,,140.8268738,322,20,5055
5192872452,"Apr 25, 2021, 1:59:19 PM",Run,1936,7.18,190,36,1849,7187.799805,7.300000191,3.887398481,98.18518066,97.98519897,323.2000122,355.6000061,49.59999847,0.002782493,,147.4211121,478,36,7446.200195
5209416260,"Apr 27, 2021, 9:36:03 PM",Run,911,3.3,166,13,911,3307.100098,7.5,3.630186558,52.90053177,58.20050049,316.8999939,341.1000061,19.79999924,-0.160261258,,141.1577148,222,13,3415.600098
5214482069,"Apr 29, 2021, 5:08:15 PM",Run,1806,6.69,174,39,1806,6693,7.599999905,3.705980062,123.4869537,125.7870026,305.7999878,344.5,25.29999924,-0.034364261,,149.7199249,448,39,6986.299805
5224790706,"May 1, 2021, 3:12:10 PM",Run,2101,8.05,170,43,2101,8051.899902,7.800000191,3.832413197,154.7888336,156.1889954,305.7999878,363.1000061,21.60000038,-0.0173872,,149.4031982,536,43,8414.400391
5233253325,"May 2, 2021, 9:25:44 PM",Workout,4973,6.96,165,30,4397,6968.299805,6.900000095,1.584785104,110.2271423,109.2271423,309.5,319.7999878,41.09999847,0.014350702,,128.9925079,918,30,
5240471703,"May 4, 2021, 12:55:38 PM",Run,1512,5.75,172,41,1512,5754.700195,6.5,3.806018591,82.66802979,82.16799927,316.7000122,341,17.60000038,0.00868855,,153.9033203,385,41,5916
5256193280,"May 6, 2021, 8:34:22 PM",Run,1369,5.48,169,31,1369,5479.700195,8.800000191,4.002702713,81.13188171,81.83190155,305.7999878,344.5,22.10000038,-0.012774422,,149.5706635,361,31,5661.799805
5256507174,"May 7, 2021, 12:42:42 PM",Run,1818,7.25,170,33,1818,7251.5,7.099999905,3.988723755,81.59921265,82.79920197,308.6000061,342.3999939,16.70000076,-0.0165483,,146.4911499,477,33,7398.200195
5278510369,"May 11, 2021, 12:51:31 PM",Run,1396,5.44,180,39,1396,5441,7.900000095,3.897564411,82.47722626,83.37719727,305.7999878,344.5,18.39999962,-0.016541077,,154.1561584,357,39,5623.200195
